127.0.0.1 - - [25/Jul/2016:13:23:58 +0530] "GET / HTTP/1.1" 404 951
172.16.21.225 - - [25/Jul/2016:13:32:12 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:32:56 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.225 - - [25/Jul/2016:13:32:56 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:06 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:08 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 103033
172.16.21.225 - - [25/Jul/2016:13:33:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:11 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 77
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "POST /HIS_API/rest/Queue/addPatientToQueue HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 200 222
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2016-07-25/5/1 HTTP/1.1" 200 624
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 191
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/19 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:14 +0530] "GET /HIS_API/rest/Queue/getNextAssignDoctor/-1 HTTP/1.1" 200 77
172.16.21.225 - - [25/Jul/2016:13:33:20 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
172.16.21.225 - - [25/Jul/2016:13:33:21 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 191
172.16.21.225 - - [25/Jul/2016:13:33:21 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
172.16.21.225 - - [25/Jul/2016:13:33:21 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:33:21 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:21 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 200 222
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/checkinPatient/11 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 200 217
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/queue/checkin/11 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/queue/checkin/11 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/11 HTTP/1.1" 200 217
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 204 -
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/queue/checkin/11 HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 52645
172.16.21.225 - - [25/Jul/2016:13:33:23 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "POST /HIS_API/rest/Visit/addVisit HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/11 HTTP/1.1" 200 1487
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/111 HTTP/1.1" 200 3729
172.16.21.225 - - [25/Jul/2016:13:33:33 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/11 HTTP/1.1" 200 1487
172.16.21.225 - - [25/Jul/2016:13:33:34 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/11 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:34 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/11/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:34 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:33:34 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:33:34 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:45 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:45 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:45 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:33:50 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/2 HTTP/1.1" 200 158
172.16.21.225 - - [25/Jul/2016:13:33:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:50 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:51 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:33:55 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/1 HTTP/1.1" 200 158
172.16.21.225 - - [25/Jul/2016:13:33:56 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:56 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:56 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:33:58 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:33:58 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:58 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:33:58 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:08 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/1 HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:34:08 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:08 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:08 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/111 HTTP/1.1" 200 3729
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/11 HTTP/1.1" 200 1487
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribedetails/11 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientIDAfterprescribe/11/2015-07-10 HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:34:20 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 12
172.16.21.225 - - [25/Jul/2016:13:34:21 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/11 HTTP/1.1" 500 3432
172.16.21.225 - - [25/Jul/2016:13:34:21 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:25 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:25 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:30 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/1 HTTP/1.1" 200 158
172.16.21.225 - - [25/Jul/2016:13:34:30 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:30 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:30 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:32 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/1 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:34:32 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:32 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:33 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:41 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/2 HTTP/1.1" 200 158
172.16.21.225 - - [25/Jul/2016:13:34:41 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:41 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:41 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:43 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/1 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:34:44 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:44 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:34:44 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:34:53 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.225 - - [25/Jul/2016:13:35:15 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.225 - - [25/Jul/2016:13:35:15 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.225 - - [25/Jul/2016:13:35:18 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:35:21 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:35:23 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.225 - - [25/Jul/2016:13:35:23 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.225 - - [25/Jul/2016:13:35:23 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:35:27 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.225 - - [25/Jul/2016:13:35:27 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.225 - - [25/Jul/2016:13:35:27 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:35:28 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:35:46 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.225 - - [25/Jul/2016:13:35:46 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.225 - - [25/Jul/2016:13:35:46 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:35:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20acting%20on%20the%20central%20nervous%20system HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:35:54 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20acting%20on%20eye HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:35:56 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
172.16.21.225 - - [25/Jul/2016:13:35:56 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/11 HTTP/1.1" 200 168
172.16.21.74 - - [25/Jul/2016:13:36:02 +0530] "GET /HIS_API/rest/LabType/getAllLabTypes HTTP/1.1" 200 96
172.16.21.74 - - [25/Jul/2016:13:36:02 +0530] "GET /HIS_API/rest/LabDepartments/getAllLabDepartments HTTP/1.1" 200 199
172.16.21.225 - - [25/Jul/2016:13:36:02 +0530] "POST /HIS_API/rest/DrugServices/updateDrug HTTP/1.1" 200 39
172.16.21.74 - - [25/Jul/2016:13:36:02 +0530] "GET /HIS_API/rest/Laboratories/getAllLaboratories HTTP/1.1" 200 1711
172.16.21.74 - - [25/Jul/2016:13:36:04 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 146
172.16.21.74 - - [25/Jul/2016:13:36:04 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 289
172.16.21.74 - - [25/Jul/2016:13:36:04 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.74 - - [25/Jul/2016:13:36:11 +0530] "POST /HIS_API/rest/Category/updateCategories HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:36:11 +0530] "POST /HIS_API/rest/DrugServices/updateDrug HTTP/1.1" 200 43
172.16.21.74 - - [25/Jul/2016:13:36:12 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 148
172.16.21.74 - - [25/Jul/2016:13:36:12 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 291
172.16.21.74 - - [25/Jul/2016:13:36:12 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:36:14 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
172.16.21.225 - - [25/Jul/2016:13:36:14 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1208
172.16.21.225 - - [25/Jul/2016:13:36:14 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:36:17 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Drugs%20used%20in%20the%20treatment%20of%20Cardiovascular%20system HTTP/1.1" 200 82
172.16.21.225 - - [25/Jul/2016:13:36:17 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/39 HTTP/1.1" 200 209
172.16.21.225 - - [25/Jul/2016:13:36:19 +0530] "GET /HIS_API/rest/DrugServices/getDrugNamesByCategory/Narcotics HTTP/1.1" 200 1110
172.16.21.225 - - [25/Jul/2016:13:36:19 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/11 HTTP/1.1" 200 168
172.16.21.74 - - [25/Jul/2016:13:36:22 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 15
172.16.21.74 - - [25/Jul/2016:13:36:23 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 148
172.16.21.74 - - [25/Jul/2016:13:36:23 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 291
172.16.21.74 - - [25/Jul/2016:13:36:23 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15086
172.16.21.225 - - [25/Jul/2016:13:36:28 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/52 HTTP/1.1" 200 197
172.16.21.225 - - [25/Jul/2016:13:36:35 +0530] "POST /HIS_API/rest/DrugServices/updateDrug HTTP/1.1" 200 39
172.16.21.225 - - [25/Jul/2016:13:36:38 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/15 HTTP/1.1" 200 164
172.16.21.225 - - [25/Jul/2016:13:36:39 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/51 HTTP/1.1" 200 191
172.16.21.225 - - [25/Jul/2016:13:36:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/53 HTTP/1.1" 200 185
172.16.21.225 - - [25/Jul/2016:13:36:46 +0530] "POST /HIS_API/rest/DrugServices/updateDrug HTTP/1.1" 200 39
172.16.21.225 - - [25/Jul/2016:13:36:48 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/22 HTTP/1.1" 200 168
172.16.21.225 - - [25/Jul/2016:13:36:50 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/53 HTTP/1.1" 200 188
172.16.21.225 - - [25/Jul/2016:13:36:54 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.74 - - [25/Jul/2016:13:36:59 +0530] "POST /HIS_API/rest/TestNames/updateTestNamesTest HTTP/1.1" 200 14
172.16.21.74 - - [25/Jul/2016:13:37:00 +0530] "GET /HIS_API/rest/Category/getAllCategories HTTP/1.1" 200 148
172.16.21.74 - - [25/Jul/2016:13:37:00 +0530] "GET /HIS_API/rest/SubCategory/getAllSubCategories HTTP/1.1" 200 291
172.16.21.74 - - [25/Jul/2016:13:37:00 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 15097
172.16.21.74 - - [25/Jul/2016:13:37:07 +0530] "GET /HIS_API/rest/LabTestRequest/getAllLabTestRequests HTTP/1.1" 200 3629
172.16.21.225 - - [25/Jul/2016:13:37:11 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/2 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:37:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:37:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:37:11 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:37:16 +0530] "POST /HIS_API/rest/Prescription/addPrescription/11/111/2 HTTP/1.1" 200 14
172.16.21.225 - - [25/Jul/2016:13:37:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:37:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/11 HTTP/1.1" 200 54506
172.16.21.225 - - [25/Jul/2016:13:37:17 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:37:34 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 360
172.16.21.225 - - [25/Jul/2016:13:37:42 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.225 - - [25/Jul/2016:13:37:42 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1379
172.16.21.225 - - [25/Jul/2016:13:37:44 +0530] "GET /HIS_API/rest/DrugServices/getRequest HTTP/1.1" 200 15
172.16.21.225 - - [25/Jul/2016:13:37:52 +0530] "GET /HIS_API/rest/DrugServices/getDrug HTTP/1.1" 500 3327
172.16.21.225 - - [25/Jul/2016:13:38:10 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 122
172.16.21.225 - - [25/Jul/2016:13:38:10 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 234
172.16.21.225 - - [25/Jul/2016:13:38:43 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/ HTTP/1.1" 404 967
172.16.21.225 - - [25/Jul/2016:13:39:04 +0530] "GET /HIS_API/rest/Prescription/getPrescriptionsByPatientID/000011 HTTP/1.1" 200 4266
172.16.21.225 - - [25/Jul/2016:13:39:17 +0530] "POST /HIS_API/rest/DrugServices/dispenseDrug HTTP/1.1" 200 29
172.16.21.225 - - [25/Jul/2016:13:39:23 +0530] "POST /HIS_API/rest/DrugServices/dispenseDrug HTTP/1.1" 200 21
172.16.21.225 - - [25/Jul/2016:13:39:24 +0530] "POST /HIS_API/rest/DrugServices/dispenseDrug HTTP/1.1" 200 21
172.16.21.225 - - [25/Jul/2016:13:39:26 +0530] "POST /HIS_API/rest/DrugServices/dispenseDrug HTTP/1.1" 200 21
172.16.21.225 - - [25/Jul/2016:13:39:30 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 231
172.16.21.225 - - [25/Jul/2016:13:39:42 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 231
172.16.21.225 - - [25/Jul/2016:13:39:49 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 231
172.16.21.225 - - [25/Jul/2016:13:39:52 +0530] "GET /HIS_API/rest/PharmacyServices/drugStockTable HTTP/1.1" 200 231
