127.0.0.1 - - [15/Jun/2017:09:12:39 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:22 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:22 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:22 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:22 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:22 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:32 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:32 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:32 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:33 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:33 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:33 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:30:58 +0530] "GET /HIS_API/rest/Questionnaire/getAll HTTP/1.1" 200 6008
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:33:25 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:33:25 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:33:26 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:33:26 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:33:26 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:59:32 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:59:32 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:59:33 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:59:33 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:12:59:33 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:00:09 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:00:09 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:00:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:00:09 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:00:09 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:04 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:04 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:05 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:05 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:05 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:10 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:10 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:11 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:28 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:28 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:29 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:37 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:37 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:37 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:38 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:38 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:38 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:41 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:41 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:41 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:42 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:02:42 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:36 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:36 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:37 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:40 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:41 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:03:42 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:36 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:04:37 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:51 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:52 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:52 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:52 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:52 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:54 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:55 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:05:56 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:05 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:06 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:06 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:06 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "GET /HIS_API/rest/HrAttandanceService/getAllAttendanceByDept/2017-06-15/5/1 HTTP/1.1" 200 624
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/2 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/2 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:30 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:37 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110379
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:39 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110379
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:44 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110379
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:46 +0530] "GET /HIS_API/rest/Treatment/getAllTreatments HTTP/1.1" 200 1429
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:46 +0530] "GET /HIS_API/rest/Treatment/getAllOpdTreatments HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:49 +0530] "GET /HIS_API/rest/Injection/getAllInjections HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:49 +0530] "GET /HIS_API/rest/Injection/getAllOpdInjections HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:56 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:56 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:56 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:57 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:57 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:57 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:59 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:59 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:06:59 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:00 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:00 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:07 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:08 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:08 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:17 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:17 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:17 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:07:18 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:10 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:11 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:12 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 6826
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6745
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:32 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6933
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:33 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 21471
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:33 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:50 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17829
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:50 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:50 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [15/Jun/2017:13:10:50 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 12
