127.0.0.1 - - [16/Jun/2017:08:29:07 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:25 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:30 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:36 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/5 HTTP/1.1" 200 14266
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:36 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/5 HTTP/1.1" 200 14266
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:13:39 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:14:45 +0530] "GET /HIS_API/rest/OutPatient/getAllPatients HTTP/1.1" 200 110381
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:14 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:14 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:14 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:15 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:15 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:15 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:17 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:17 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:17 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:17 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:18 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:22 +0530] "GET /HIS_API/rest/Complaint/getComplainsOnSearch/fever HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:24 +0530] "GET /HIS_API/rest/Complaint/getComplainsOnSearch/fevers HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [16/Jun/2017:13:17:36 +0530] "GET /HIS_API/rest/Complaint/getComplainsOnSearch/press HTTP/1.1" 200 344
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:40 +0530] "GET /HIS_API/rest/DrugServices/drugreport HTTP/1.1" 200 1418
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugNames HTTP/1.1" 200 1326
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugCategories HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:42 +0530] "GET /HIS_API/rest/DrugServices/getDrugByID/ HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:47 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:47 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:48 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:48 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:51 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:51 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:51 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:52 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:52 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:52 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:52 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:52 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:53 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:54 +0530] "GET /HIS_API/rest/TestNames/getAllTests HTTP/1.1" 200 16078
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:28:55 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:04 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:05 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:05 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:05 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:29 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:29 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:29 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:30 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:29:54 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:46 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:46 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:47 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:47 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:30:49 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 22809
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:39 +0530] "POST /HIS_API/rest/Attachments/addAttachment HTTP/1.1" 200 1582
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:39 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:46 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:46 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:46 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:46 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:36:46 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:21 +0530] "POST /HIS_API/rest/UserService/userValidation HTTP/1.1" 200 361
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:21 +0530] "GET /HIS_API/rest/Queue/getQueuePatientsByUserID/1 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:21 +0530] "GET /HIS_API/rest/UserService/getUserByUsrID/1 HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:22 +0530] "GET /HIS_API/rest/Queue/getTreatedPatients/1 HTTP/1.1" 200 2294
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:22 +0530] "GET /HIS_API/rest/Queue/getUserQStatus/1 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:37:22 +0530] "GET /HIS_API/rest/Queue/getQueueType HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:54 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:54 +0530] "GET /HIS_API/rest/Visit/getRecentVisit/88 HTTP/1.1" 200 1528
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:54 +0530] "GET /HIS_API/rest/Questionnaire/getQuestionnaireByVisitType/OPD HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:54 +0530] "GET /HIS_API/rest/OPDLabTestRequest/getOPDRequestByVisitID/153 HTTP/1.1" 200 1945
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:55 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:55 +0530] "GET /HIS_API/rest/Treatment/getOpdTreatmentsForVisit/153 HTTP/1.1" 200 6749
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:55 +0530] "GET /HIS_API/rest/Injection/getOpdInjectionsForVisit/153 HTTP/1.1" 200 6937
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:55 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:39:55 +0530] "GET /HIS_API/rest/Visit/getVisitsByVisitID/153 HTTP/1.1" 200 17831
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:03 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:06 +0530] "GET /HIS_API/rest/Queue/isPatientInQueue/88 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:06 +0530] "GET /HIS_API/rest/Queue/getCurrentInPatient/1 HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:06 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:07 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:40:07 +0530] "GET /HIS_API/rest/LabTestRequest/getRequestsByPatientID/88 HTTP/1.1" 200 10243
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:43:22 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
0:0:0:0:0:0:0:1 - - [16/Jun/2017:14:44:16 +0530] "GET /HIS_API/rest/OutPatient/getPatientsByPID/88 HTTP/1.1" 200 24789
